2025-12-12 11:22:25 - modules.pipeline - INFO - Pipeline logging configured successfully
2025-12-12 11:22:25 - modules.pipeline - INFO - Starting FAST video translation
2025-12-12 11:22:25 - modules.pipeline - INFO - Input: backend/test_samples/sample_30s_ru.mp4
2025-12-12 11:22:25 - modules.pipeline - INFO - Target: en
2025-12-12 11:22:25 - modules.pipeline - INFO - Using GPU: False
2025-12-12 11:22:25 - modules.pipeline - INFO - 1. Loading models...
2025-12-12 11:22:25 - modules.pipeline - INFO - Detected/using source language: ru
2025-12-12 11:22:25 - modules.pipeline - INFO - Loading Whisper model...
2025-12-12 11:22:28 - modules.pipeline - INFO - Loaded faster-whisper (FREE optimization)
2025-12-12 11:22:28 - modules.pipeline - INFO - Loading subtitle generator...
2025-12-12 11:22:30 - modules.pipeline - INFO - Loading translation models for ru→en...
2025-12-12 11:22:30 - modules.audio_translator - INFO - Loading Whisper model (optimized for speed)...
2025-12-12 11:22:31 - modules.audio_translator - INFO - [OK] Loaded faster-whisper base model (CPU)
2025-12-12 11:22:31 - modules.audio_translator - INFO - Loading translation model...
2025-12-12 11:22:36 - modules.audio_translator - INFO - [OK] Models loaded successfully: faster-whisper base + Helsinki-NLP/opus-mt-ru-en (CPU)
2025-12-12 11:22:36 - modules.pipeline - INFO - All models loaded successfully with FREE optimizations
2025-12-12 11:22:36 - modules.pipeline - INFO - 2. Extracting audio...
2025-12-12 11:22:36 - modules.pipeline - INFO - Extracting audio from backend/test_samples/sample_30s_ru.mp4
2025-12-12 11:22:37 - modules.pipeline - INFO - Audio extracted: /tmp/octavia\audio.wav
2025-12-12 11:22:37 - modules.pipeline - INFO - 3. Chunking audio...
2025-12-12 11:22:37 - modules.pipeline - INFO - Chunking audio with improved logic
2025-12-12 11:22:38 - modules.pipeline - INFO - Created 5 audio chunks
2025-12-12 11:22:38 - modules.pipeline - INFO - 4. Processing 5 chunks...
2025-12-12 11:22:38 - modules.pipeline - INFO - Processing 5 speech chunks, 0 silent chunks
2025-12-12 11:22:38 - modules.pipeline - INFO - Processing speech chunks with AI orchestration
2025-12-12 11:22:38 - modules.pipeline - INFO - Processing chunk 0 with AI optimization...
2025-12-12 11:22:38 - modules.audio_translator - INFO - Preprocessing audio: normalization and de-noising
2025-12-12 11:22:45 - modules.audio_translator - INFO - Audio preprocessing successful: chunk_0000_preprocessed.wav
2025-12-12 11:22:45 - modules.audio_translator - INFO - Processing audio: chunk_0000_preprocessed.wav
2025-12-12 11:22:45 - modules.audio_translator - INFO - Original duration: 35336ms
2025-12-12 11:22:45 - modules.audio_translator - INFO - Transcribing audio file: /tmp/octavia\chunk_0000.wav (6233312 bytes)
2025-12-12 11:22:45 - modules.audio_translator - ERROR - Language detection failed: 'Tensor' object has no attribute 'astype'
2025-12-12 11:22:45 - modules.audio_translator - INFO - Transcribing audio in ru...
2025-12-12 11:22:46 - faster_whisper - INFO - Processing audio with duration 00:35.336
2025-12-12 11:22:56 - modules.audio_translator - INFO - Transcription successful: 570 chars, 0 segments
2025-12-12 11:22:56 - modules.audio_translator - INFO - Transcribed: 570 characters, 0 segments in ru
2025-12-12 11:22:56 - modules.audio_translator - INFO - Translating from ru to en...
2025-12-12 11:22:56 - modules.audio_translator - INFO - Translating text: 'Добро пожаловать на наш уникальный четырёвчасовой курс по тонкой настройки крупной языковой модели, ...'
2025-12-12 11:22:56 - modules.audio_translator - INFO - Attempting translation with pipeline...
2025-12-12 11:23:00 - modules.audio_translator - INFO - Pipeline translation result: 'Welcome to our unique four-hour course in fine-tuning a large language model, one of the most valuab...'
2025-12-12 11:23:00 - modules.audio_translator - INFO - Translation completed: 570 chars to 519 chars
2025-12-12 11:23:00 - modules.audio_translator - INFO - Speed capped at 1.10x for quality
2025-12-12 11:23:00 - modules.audio_translator - INFO - Frame-accurate speed: 43.250s speech in 35.336s to speed: 1.10x
2025-12-12 11:23:00 - modules.audio_translator - INFO - Selected voice model: en-US-JennyNeural for en (rate: 12 chars/sec)
2025-12-12 11:23:00 - modules.audio_translator - INFO - Generating speech with gTTS (speed: 1.10x)...
2025-12-12 11:23:00 - modules.audio_translator - INFO - Generating speech with Coqui TTS for language: en
2025-12-12 11:23:00 - TTS.utils.manage - INFO - tts_models/en/ljspeech/tacotron2-DDC_ph is already downloaded.
2025-12-12 11:23:00 - TTS.utils.manage - INFO - vocoder_models/en/ljspeech/univnet is already downloaded.
2025-12-12 11:23:00 - TTS.tts.models - INFO - Using model: Tacotron2
2025-12-12 11:23:00 - TTS.utils.audio.processor - INFO - Setting up Audio Processor...
2025-12-12 11:23:00 - TTS.utils.audio.processor - INFO -  | sample_rate: 22050
2026-01-14 19:42:56 - modules.audio_translator - INFO - Speed adjustment: 0.85x
2026-01-14 19:42:56 - modules.audio_translator - INFO - Output: translated_20260114_194227.wav
2026-01-14 19:42:56 - modules.audio_translator - INFO - Subtitles: translated_20260114_194227.srt
2026-01-14 19:42:56 - modules.pipeline - INFO - [OK] Chunk 3 processed successfully in 243.8s
2026-01-14 19:43:00 - modules.audio_translator - INFO - Generated frame-accurate audio: 32669ms (vs 32670ms tracked), 0 segments failed
2026-01-14 19:43:00 - modules.audio_translator - INFO - Applying gain consistency and compression...
2026-01-14 19:43:05 - modules.audio_translator - INFO - Audio enhancement applied (target LUFS: -16.0)
2026-01-14 19:43:05 - modules.audio_translator - INFO - Gain consistency applied
2026-01-14 19:43:05 - modules.audio_translator - INFO - Subtitles generated: translated_20260114_194248.srt
2026-01-14 19:43:05 - modules.audio_translator - INFO - Applying frame-accurate duration correction: 32669ms to 31991ms
2026-01-14 19:43:05 - modules.audio_translator - INFO - Applying precise speed adjustment: 1.021x
2026-01-14 19:43:14 - modules.audio_translator - INFO - Ollama post-processing: 'Yeah? Is Elephant's father home? Elephant's dad's ...' -> 'Sure! Please provide the original Chinese text so ...'
2026-01-14 19:43:14 - modules.audio_translator - INFO - Ollama corrected: 'Sure! Please provide the original Chinese text so that I can polish it according to the given rules....'
2026-01-14 19:43:14 - modules.audio_translator - INFO - Translation completed: 63 chars to 101 chars
2026-01-14 19:43:14 - modules.audio_translator - INFO - Applied duration multiplier 1.50x for zh-en
2026-01-14 19:43:14 - modules.audio_translator - INFO - Frame-accurate speed: 8.417s speech in 31.991s to speed: 0.85x
2026-01-14 19:43:14 - modules.audio_translator - INFO - Selected voice model: en-US-JennyNeural for en (rate: 12 chars/sec)
2026-01-14 19:43:14 - modules.audio_translator - INFO - Generating speech with Edge-TTS (speed: 0.85x)...
2026-01-14 19:43:14 - modules.audio_translator - INFO - Generating crystal-clear speech with gTTS for language: en
2026-01-14 19:43:14 - modules.audio_translator - INFO - Synthesizing 7 segments with gTTS for precise timing
2026-01-14 19:43:16 - modules.audio_translator - INFO - Translation result: 'Hello. I'm a forest teacher. Hello, teacher. I'm Xiao Lung's grandmother. How do you do? Is Xiaolong...'
2026-01-14 19:43:16 - modules.audio_translator - INFO - Post-processing translation with Ollama LLM...
2026-01-14 19:43:17 - modules.audio_translator - INFO - Precise speed result: 32669ms to 31992ms (ratio: 0.979)
2026-01-14 19:43:17 - modules.audio_translator - INFO - Duration correction applied: 31992ms (diff: 1ms)
2026-01-14 19:43:17 - modules.audio_translator - INFO - [OK] Lip-sync precision achieved: ±1ms (within 200ms tolerance)
2026-01-14 19:43:17 - modules.audio_translator - INFO - Running final quality validation with 5 random spots...
2026-01-14 19:43:17 - modules.audio_translator - INFO - Quality validation passed: 1.00
2026-01-14 19:43:17 - modules.audio_translator - INFO - [OK] Quality validation passed: 1.00
2026-01-14 19:43:17 - modules.audio_translator - INFO - Translation completed in 198.5s
2026-01-14 19:43:17 - modules.audio_translator - INFO - Duration match: 100.0% (678ms diff)
2026-01-14 19:43:17 - modules.audio_translator - INFO - Speed adjustment: 0.85x
2026-01-14 19:43:17 - modules.audio_translator - INFO - Output: translated_20260114_194248.wav
2026-01-14 19:43:17 - modules.audio_translator - INFO - Subtitles: translated_20260114_194248.srt
2026-01-14 19:43:17 - modules.pipeline - INFO - [OK] Chunk 0 processed successfully in 265.9s
2026-01-14 19:43:18 - modules.audio_translator - INFO - Ollama model qwen2.5-coder:1.5b is available
2026-01-14 19:43:26 - modules.audio_translator - INFO - Generated frame-accurate audio: 31807ms (vs 31808ms tracked), 0 segments failed
2026-01-14 19:43:26 - modules.audio_translator - INFO - Applying gain consistency and compression...
2026-01-14 19:43:27 - modules.audio_translator - INFO - Audio enhancement applied (target LUFS: -16.0)
2026-01-14 19:43:27 - modules.audio_translator - INFO - Gain consistency applied
2026-01-14 19:43:27 - modules.audio_translator - INFO - Subtitles generated: translated_20260114_194314.srt
2026-01-14 19:43:27 - modules.audio_translator - INFO - Applying frame-accurate duration correction: 31807ms to 31991ms
2026-01-14 19:43:27 - modules.audio_translator - INFO - Duration correction applied: 31807ms (diff: 184ms)
2026-01-14 19:43:27 - modules.audio_translator - INFO - [OK] Lip-sync precision achieved: ±184ms (within 200ms tolerance)
2026-01-14 19:43:27 - modules.audio_translator - INFO - Running final quality validation with 5 random spots...
2026-01-14 19:43:27 - modules.audio_translator - WARNING - Recommendation: Audio may have artifacts - review for clipping or excessive silence
2026-01-14 19:43:27 - modules.audio_translator - INFO - [OK] Quality validation passed: 1.00
2026-01-14 19:43:27 - modules.audio_translator - INFO - Translation completed in 208.6s
2026-01-14 19:43:27 - modules.audio_translator - INFO - Duration match: 99.4% (184ms diff)
2026-01-14 19:43:27 - modules.audio_translator - INFO - Speed adjustment: 0.85x
2026-01-14 19:43:27 - modules.audio_translator - INFO - Output: translated_20260114_194314.wav
2026-01-14 19:43:27 - modules.audio_translator - INFO - Subtitles: translated_20260114_194314.srt
2026-01-14 19:43:27 - modules.pipeline - INFO - [OK] Chunk 1 processed successfully in 276.0s
2026-01-14 19:43:40 - audio_separator.separator.separator - INFO - Saving Instrumental stem to audio_a06142bf_(Instrumental)_1_HP-UVR.wav...
2026-01-14 19:43:42 - audio_separator.separator.separator - INFO - Audio duration is 0.04 hours (127.97 seconds).
2026-01-14 19:43:42 - audio_separator.separator.separator - INFO - Using pydub for writing.
2026-01-14 19:43:42 - audio_separator.separator.separator - INFO - Writing output with 16-bit depth
2026-01-14 19:43:44 - modules.audio_translator - INFO - Ollama post-processing: 'Hello. I'm a forest teacher. Hello, teacher. I'm X...' -> 'Hello. I am a forest teacher. Hello, teacher. I am...'
2026-01-14 19:43:44 - modules.audio_translator - INFO - Ollama corrected: 'Hello. I am a forest teacher. Hello, teacher. I am Xiao Lung's grandmother. How are you doing? Is Xi...'
2026-01-14 19:43:44 - modules.audio_translator - INFO - Translation completed: 75 chars to 231 chars
2026-01-14 19:43:44 - modules.audio_translator - INFO - Text needs condensation...
2026-01-14 19:43:44 - modules.audio_translator - INFO - Condensation applied: ratio 1.00
2026-01-14 19:43:44 - modules.audio_translator - INFO - Applied duration multiplier 1.50x for zh-en
2026-01-14 19:43:44 - modules.audio_translator - INFO - Frame-accurate speed: 19.250s speech in 31.991s to speed: 0.85x
2026-01-14 19:43:44 - modules.audio_translator - INFO - Selected voice model: en-US-JennyNeural for en (rate: 12 chars/sec)
2026-01-14 19:43:44 - modules.audio_translator - INFO - Generating speech with Edge-TTS (speed: 0.85x)...
2026-01-14 19:43:44 - modules.audio_translator - INFO - Generating crystal-clear speech with gTTS for language: en
2026-01-14 19:43:44 - modules.audio_translator - INFO - Synthesizing 7 segments with gTTS for precise timing
2026-01-14 19:43:49 - audio_separator.separator.separator - INFO - Saving Vocals stem to audio_a06142bf_(Vocals)_1_HP-UVR.wav...
2026-01-14 19:43:49 - audio_separator.separator.separator - INFO - Audio duration is 0.04 hours (127.97 seconds).
2026-01-14 19:43:49 - audio_separator.separator.separator - INFO - Using pydub for writing.
2026-01-14 19:43:49 - audio_separator.separator.separator - INFO - Writing output with 16-bit depth
2026-01-14 19:43:52 - audio_separator.separator.separator - INFO - Clearing input audio file paths, sources and stems...
2026-01-14 19:43:52 - audio_separator.separator.separator - INFO - Separation duration: 00:08:44
2026-01-14 19:43:52 - modules.uvr5_separator - INFO - Separation completed in 524.16s
2026-01-14 19:43:52 - modules.vocal_separator - INFO - UVR5 separation completed in 524.72s
2026-01-14 19:43:52 - modules.pipeline - INFO - Vocal separation complete. Vocals: /tmp/octavia\separation\audio_a06142bf_(Vocals)_1_HP-UVR.wav, Instrumental: /tmp/octavia\separation\audio_a06142bf_(Instrumental)_1_HP-UVR.wav
2026-01-14 19:43:52 - modules.pipeline - INFO - 3. Chunking audio...
2026-01-14 19:43:52 - modules.pipeline - INFO - 🎤 Using Semantic Chunking on Separated Vocals
2026-01-14 19:43:52 - modules.pipeline - INFO - Chunking audio with SEMANTIC logic (VAD + Sentence Boundaries)
2026-01-14 19:43:52 - modules.audio_translator - INFO - Analyzing audio for semantic chunking: /tmp/octavia\separation\audio_a06142bf_(Vocals)_1_HP-UVR.wav
2026-01-14 19:43:52 - modules.audio_translator - INFO - Generated frame-accurate audio: 32131ms (vs 32131ms tracked), 0 segments failed
2026-01-14 19:43:52 - modules.audio_translator - INFO - Applying gain consistency and compression...
2026-01-14 19:43:52 - modules.audio_translator - INFO - Audio enhancement applied (target LUFS: -16.0)
2026-01-14 19:43:52 - modules.audio_translator - INFO - Gain consistency applied
2026-01-14 19:43:52 - modules.audio_translator - INFO - Subtitles generated: translated_20260114_194344.srt
2026-01-14 19:43:52 - modules.audio_translator - INFO - Applying frame-accurate duration correction: 32131ms to 31991ms
2026-01-14 19:43:52 - modules.audio_translator - INFO - Duration correction applied: 32131ms (diff: 140ms)
2026-01-14 19:43:52 - modules.audio_translator - INFO - [OK] Lip-sync precision achieved: ±140ms (within 200ms tolerance)
2026-01-14 19:43:52 - modules.audio_translator - INFO - Running final quality validation with 5 random spots...
2026-01-14 19:43:52 - modules.audio_translator - WARNING - Recommendation: Audio may have artifacts - review for clipping or excessive silence
2026-01-14 19:43:52 - modules.audio_translator - INFO - [OK] Quality validation passed: 1.00
2026-01-14 19:43:52 - modules.audio_translator - INFO - Translation completed in 238.6s
2026-01-14 19:43:52 - modules.audio_translator - INFO - Duration match: 99.6% (140ms diff)
2026-01-14 19:43:52 - modules.audio_translator - INFO - Speed adjustment: 0.85x
2026-01-14 19:43:52 - modules.audio_translator - INFO - Output: translated_20260114_194344.wav
2026-01-14 19:43:52 - modules.audio_translator - INFO - Subtitles: translated_20260114_194344.srt
2026-01-14 19:43:52 - modules.pipeline - INFO - [OK] Chunk 2 processed successfully in 300.9s
2026-01-14 19:43:52 - modules.pipeline - INFO - 5. Merging audio chunks...
2026-01-14 19:43:52 - modules.pipeline - INFO - Combining 4 chunks with 50ms crossfade
2026-01-14 19:43:52 - modules.pipeline - INFO - Successfully combined 4 chunks (127767ms total)
2026-01-14 19:43:52 - modules.pipeline - INFO - Successfully merged 4 audio chunks to /tmp/octavia\merged.wav
2026-01-14 19:43:52 - modules.pipeline - INFO - 6. Merging with video...
2026-01-14 19:43:52 - modules.pipeline - INFO - Job ID: None
2026-01-14 19:43:52 - modules.pipeline - INFO - Using fallback filename: translated_chinesevideo.mp4
2026-01-14 19:43:52 - modules.pipeline - INFO - Final output path: backend/outputs\translated_chinesevideo.mp4
2026-01-14 19:43:52 - modules.pipeline - INFO - Calling merge_files_fast with output_path: backend/outputs\translated_chinesevideo.mp4
2026-01-14 19:43:53 - faster_whisper - INFO - Processing audio with duration 02:07.965
2026-01-14 19:43:54 - faster_whisper - INFO - VAD filter removed 00:57.821 of audio
2026-01-14 19:43:56 - modules.pipeline - INFO - Merged video created: backend/outputs\translated_chinesevideo.mp4
2026-01-14 19:43:56 - modules.pipeline - INFO - 7. Generating subtitles...
2026-01-14 19:43:57 - modules.pipeline - INFO - Cleaned up temp files
2026-01-14 19:43:57 - modules.pipeline - INFO - [OK] Translation completed in 336.7s
2026-01-14 19:43:57 - modules.pipeline - INFO -   Output: backend/outputs\translated_chinesevideo.mp4
2026-01-14 19:43:57 - modules.pipeline - INFO -   Subtitles: ['srt']
2026-01-14 19:44:16 - modules.audio_translator - INFO - Generated 9 semantic chunks from 24 base segments
2026-01-14 19:44:16 - modules.pipeline - INFO - Created 9 semantic audio chunks
2026-01-14 19:44:16 - modules.pipeline - INFO - Created 9 audio chunks
2026-01-14 19:44:16 - modules.pipeline - INFO - 4. Processing 9 chunks...
2026-01-14 19:44:16 - modules.pipeline - INFO - Processing 9 speech chunks, 0 silent chunks
2026-01-14 19:44:16 - modules.pipeline - INFO - Processing 9 speech chunks in parallel
2026-01-14 19:44:17 - modules.ai_orchestrator - INFO - AI Orchestrator - Chunk 0 analysis: speech=0.71, complexity=1.19
2026-01-14 19:44:17 - modules.ai_orchestrator - INFO - AI Orchestrator - Chunk 4 analysis: speech=0.22, complexity=0.33
2026-01-14 19:44:17 - modules.ai_orchestrator - INFO - AI Orchestrator - Chunk 2 analysis: speech=0.51, complexity=0.88
2026-01-14 19:44:17 - modules.ai_orchestrator - INFO - AI Orchestrator - Chunk 1 analysis: speech=0.44, complexity=0.72
2026-01-14 19:44:17 - modules.ai_orchestrator - INFO - AI Orchestrator - Chunk 3 analysis: speech=0.30, complexity=0.45
2026-01-14 19:44:40 - modules.ai_orchestrator - INFO - AI Decision (Ollama): brief
2026-01-14 19:44:40 - modules.pipeline - INFO - AI Decision (Rule-based): chunk=4, size=30s, model=base, workers=4, reason=brief
2026-01-14 19:44:40 - modules.audio_translator - INFO - Preprocessing audio: normalization and de-noising
2026-01-14 19:44:45 - modules.audio_translator - INFO - Audio preprocessing successful: /tmp/octavia\chunk_0004_preprocessed.wav
2026-01-14 19:44:45 - modules.audio_translator - INFO - Processing audio: /tmp/octavia\chunk_0004_preprocessed.wav
2026-01-14 19:44:45 - modules.audio_translator - INFO - Original duration: 9180ms
2026-01-14 19:44:45 - modules.audio_translator - INFO - Transcribing audio file: /tmp/octavia\chunk_0004.wav (1619396 bytes)
2026-01-14 19:44:46 - faster_whisper - INFO - Processing audio with duration 00:09.180
2026-01-14 19:44:49 - modules.ai_orchestrator - WARNING - Ollama query error: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)
2026-01-14 19:44:49 - modules.ai_orchestrator - WARNING - Ollama query error: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)
2026-01-14 19:44:49 - modules.ai_orchestrator - WARNING - Ollama query error: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)
2026-01-14 19:44:51 - faster_whisper - INFO - Detected language 'zh' with probability 0.99
2026-01-14 19:44:51 - modules.audio_translator - INFO - Detected language: zh (confidence: 99.00%)
2026-01-14 19:44:51 - modules.audio_translator - INFO - Transcribing audio in zh...
2026-01-14 19:44:51 - modules.pipeline - INFO - AI Decision (Rule-based): chunk=2, size=21.0s, model=medium, workers=2, reason=Adaptive: medium speech density, high complexity, fast processing, low memory, complex content
2026-01-14 19:44:52 - modules.pipeline - INFO - AI Decision (Rule-based): chunk=3, size=30.0s, model=tiny, workers=2, reason=Adaptive: medium speech density, fast processing, low memory
2026-01-14 19:44:52 - modules.pipeline - INFO - AI Decision (Rule-based): chunk=1, size=30.0s, model=tiny, workers=2, reason=Adaptive: medium speech density, fast processing, low memory, complex content
2026-01-14 19:44:52 - faster_whisper - INFO - Processing audio with duration 00:09.180
2026-01-14 19:44:52 - modules.audio_translator - INFO - Preprocessing audio: normalization and de-noising
2026-01-14 19:44:52 - modules.audio_translator - INFO - Preprocessing audio: normalization and de-noising
2026-01-14 19:44:52 - modules.audio_translator - INFO - Preprocessing audio: normalization and de-noising
2026-01-14 19:44:52 - faster_whisper - INFO - VAD filter removed 00:05.696 of audio
2026-01-14 19:44:53 - modules.ai_orchestrator - INFO - AI Decision (Ollama): brief
2026-01-14 19:44:53 - modules.pipeline - INFO - AI Decision (Rule-based): chunk=0, size=30s, model=base, workers=4, reason=brief
2026-01-14 19:44:53 - modules.audio_translator - INFO - Preprocessing audio: normalization and de-noising
2026-01-14 19:44:55 - modules.audio_translator - INFO - Audio preprocessing successful: /tmp/octavia\chunk_0002_preprocessed.wav
2026-01-14 19:44:55 - modules.audio_translator - INFO - Processing audio: /tmp/octavia\chunk_0002_preprocessed.wav
2026-01-14 19:44:55 - modules.audio_translator - INFO - Original duration: 8851ms
2026-01-14 19:44:55 - modules.audio_translator - INFO - Transcribing audio file: /tmp/octavia\chunk_0002.wav (1561364 bytes)
2026-01-14 19:44:56 - faster_whisper - INFO - Processing audio with duration 00:08.851
2026-01-14 19:44:56 - modules.audio_translator - INFO - Audio preprocessing successful: /tmp/octavia\chunk_0000_preprocessed.wav
2026-01-14 19:44:56 - modules.audio_translator - INFO - Processing audio: /tmp/octavia\chunk_0000_preprocessed.wav
2026-01-14 19:44:56 - modules.audio_translator - INFO - Original duration: 7180ms
2026-01-14 19:44:56 - modules.audio_translator - INFO - Transcribing audio file: /tmp/octavia\chunk_0000.wav (1266596 bytes)
2026-01-14 19:44:57 - faster_whisper - INFO - Processing audio with duration 00:07.180
2026-01-14 19:44:57 - modules.audio_translator - INFO - Audio preprocessing successful: /tmp/octavia\chunk_0001_preprocessed.wav
2026-01-14 19:44:57 - modules.audio_translator - INFO - Processing audio: /tmp/octavia\chunk_0001_preprocessed.wav
2026-01-14 19:44:57 - modules.audio_translator - INFO - Original duration: 12580ms
2026-01-14 19:44:57 - modules.audio_translator - INFO - Transcribing audio file: /tmp/octavia\chunk_0001.wav (2219156 bytes)
2026-01-14 19:44:58 - faster_whisper - INFO - Processing audio with duration 00:12.580
2026-01-14 19:44:58 - modules.audio_translator - INFO - Audio preprocessing successful: /tmp/octavia\chunk_0003_preprocessed.wav
2026-01-14 19:44:58 - modules.audio_translator - INFO - Processing audio: /tmp/octavia\chunk_0003_preprocessed.wav
2026-01-14 19:44:58 - modules.audio_translator - INFO - Original duration: 14780ms
2026-01-14 19:44:58 - modules.audio_translator - INFO - Transcribing audio file: /tmp/octavia\chunk_0003.wav (2607236 bytes)
2026-01-14 19:44:58 - faster_whisper - INFO - Processing audio with duration 00:14.780
2026-01-14 19:44:58 - modules.audio_translator - INFO - faster_whisper returned 2 raw segments
2026-01-14 19:44:58 - modules.audio_translator - INFO - Processing 2 raw segments
2026-01-14 19:44:58 - modules.audio_translator - INFO - After filtering: 2 valid segments
2026-01-14 19:44:58 - modules.audio_translator - INFO - Transcription successful: 13 chars, 2 segments
2026-01-14 19:44:58 - modules.audio_translator - INFO - STT Quality: fair (conf: 0.00, WER: 0.25, meaning: 0.75)
2026-01-14 19:44:58 - modules.audio_translator - INFO - Transcribed: 13 characters, 2 segments in zh
2026-01-14 19:44:58 - modules.audio_translator - INFO - Translating from zh to en...
2026-01-14 19:44:58 - modules.audio_translator - INFO - Translating text: '少一届 你好,我是森林老师...' (length: 13 chars)
2026-01-14 19:44:58 - modules.audio_translator - INFO - Using optimized Chinese translation (context-aware with entity preservation)
2026-01-14 19:45:00 - modules.audio_translator - INFO - Ollama model qwen2.5-coder:1.5b is available
2026-01-14 19:45:01 - faster_whisper - INFO - Detected language 'zh' with probability 1.00
2026-01-14 19:45:01 - modules.audio_translator - INFO - Detected language: zh (confidence: 99.50%)
2026-01-14 19:45:01 - modules.audio_translator - INFO - Transcribing audio in zh...
2026-01-14 19:45:02 - faster_whisper - INFO - Processing audio with duration 00:08.851
2026-01-14 19:45:02 - faster_whisper - INFO - VAD filter removed 00:02.384 of audio
2026-01-14 19:45:02 - modules.audio_translator - INFO - Ollama model qwen2.5-coder:1.5b is available
2026-01-14 19:45:03 - faster_whisper - INFO - Detected language 'zh' with probability 1.00
